"any","zona","dat","via","pk","nommun","nomcom","nomdem","f_morts","f_ferits_greus","f_ferits_lleus","f_victimes","f_unitats_implicades","f_vianants_implicades","f_bicicletes_implicades","f_ciclomotors_implicades","f_motocicletes_implicades","f_veh_lleugers_implicades","f_veh_pesants_implicades","f_altres_unit_implicades","f_unit_desc_implicades","c_velocitat_via","d_acc_amb_fuga","d_boira","d_caract_entorn","d_carril_especial","d_circulacio_mesures_esp","d_climatologia","d_func_esp_via","d_gravetat","d_influit_boira","d_influit_caract_entorn","d_influit_circulacio","d_influit_estat_clima","d_influit_inten_vent","d_influit_lluminositat","d_influit_mesu_esp","d_influit_obj_calcada","d_influit_solcs_rases","d_influit_visibilitat","d_inter_seccio","d_limit_velocitat","d_lluminositat","d_regulacio_prioritat","d_sentits_via","d_subtipus_accident","d_subtipus_tram","d_subzona","d_superficie","d_tipus_via","d_titularitat_via","d_tracat_altimetric","d_vent","grupdialab","hor","gruphor","tipacc","tipdia"
"2010","Carretera","2010-04-25T13:55:00.000","TV-3405","85","AMPOSTA","Montsia","Tarragona","0","1","0","1","1","0","0","0","1","0","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","CapDeSetmana","1355","Matí","Sortida de la calcada sense especificar","dg"
"2010","Zona urbana","2010-11-12T19:38:00.000","SE","999999","SANT BOI DE LLOBREGAT","Baix Llobregat","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial suficient","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","1938","Tarda","Atropellament","div"
"2010","Zona urbana","2010-11-05T01:20:00.000","SE","999999","ALCANAR","Montsia","Tarragona","1","0","0","1","2","1","0","0","0","0","1","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Sols norma prioritat de pas","Un sol sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Pla","Calma, vent molt suau","Feiners","12","Nit","Atropellament","div"
"2010","Zona urbana","2010-03-26T18:10:00.000","SE","999999","BARCELONA","Barcelones","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","Si","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Encalç","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","181","Tarda","Col.lisió de vehicles en marxa","div"
"2010","Carretera","2010-01-14T07:27:00.000","GI-634","11","VERGES","Baix Emporda","Girona","0","1","9","10","2","0","0","0","0","0","2","0","0","100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","Alba o capvespre","NA","Doble sentit","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","Feiners","727","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-01-15T13:15:00.000","SE","999999","GAVA","Baix Llobregat","Barcelona","0","1","0","1","1","0","1","0","0","0","0","0","0","NA","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","Si","No","No","Sense especificar","No","No","Si","Si","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Caiguda en la via","NA","Zona urbana","Relliscós","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners","1315","Matí","Bolcada a la calcada","div"
"2010","Carretera","2010-01-31T10:05:00.000","BV-2415","8","OLERDOLA","Alt Penedes","Barcelona","1","0","1","2","2","0","1","0","1","0","0","0","0","50","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Encalç","Encreuament o intersecció en X o +","Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","CapDeSetmana","1005","Matí","Col.lisió de vehicles en marxa","dg"
"2010","Zona urbana","2010-11-08T19:15:00.000","SE","999999","BARCELONA","Barcelones","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Semàfor","Un sol sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","1915","Tarda","Atropellament","dill-dij"
"2010","Carretera","2010-05-29T08:04:00.000","C-31","1659","SITGES","Garraf","Barcelona","0","1","0","1","1","0","0","0","1","0","0","0","0","60","No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","Alba o capvespre","NA","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","804","Matí","Col.lisió d'un vehicle contra un obstacle de la calcada","dis"
"2010","Zona urbana","2010-08-13T09:00:00.000","SE","999999","FIGUERES","Alt Emporda","Girona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","Si","Dintre intersecció","Genérica via","De dia, dia clar","Sols norma prioritat de pas","Doble sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","9","Matí","Col.lisió de vehicles en marxa","div"
"2010","Carretera","2010-05-08T13:53:00.000","C-66","212","FLACA","Girones","Girona","0","2","0","2","4","0","0","0","0","4","0","0","0","100","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","NA","Pla","Calma, vent molt suau","CapDeSetmana","1353","Matí","Col.lisió de vehicles en marxa","dis"
"2010","Zona urbana","2010-06-05T10:58:00.000","SE","999999","PALAFRUGELL","Baix Emporda","Girona","0","1","0","1","2","1","0","0","1","0","0","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","Sense especificar","No","No","Sense especificar","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Sense especificar","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana","1058","Matí","Atropellament","dis"
"2010","Carretera","2010-07-27T16:50:00.000","C-59","141","CALDES DE MONTBUI","Valles Oriental","Barcelona","0","1","0","1","2","0","1","0","0","0","1","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Sols norma prioritat de pas","Doble sentit","Fregament o col·lisió lateral","Giratòria","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners","165","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-03-16T14:31:00.000","SE","999999","CABRERA DE MAR","Maresme","Barcelona","0","1","0","1","1","0","0","0","1","0","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Caiguda en la via","NA","Carretera","Sec i net","Altres","Municipal","Rampa o pendent","Calma, vent molt suau","Feiners","1431","Tarda","Bolcada a la calcada","dill-dij"
"2010","Carretera","2010-06-27T12:49:00.000","C-17","85","MONTESQUIU","Osona","Barcelona","0","2","0","2","2","0","0","0","1","1","0","0","0","60","No","No n'hi ha","Mixt","No n'hi ha","Obres","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","1249","Matí","Col.lisió de vehicles en marxa","dg"
"2010","Carretera","2010-11-03T10:40:00.000","SE","999999","SANTA PERPETUA DE MO","Valles Occidental","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Sols marques viàries (inclou pas vianants)","Un sol sentit","Atropellament","Giratòria","Carretera","Sec i net","Altres","Municipal","Pla","Calma, vent molt suau","Feiners","104","Matí","Atropellament","dill-dij"
"2010","Carretera","2010-04-27T15:44:00.000","C-55","191","CASTELLBELL I EL VIL","Bages","Barcelona","1","1","0","2","4","0","0","0","0","3","1","0","0","60","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners","1544","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-05-29T11:40:00.000","SE","999999","MATARO","Maresme","Barcelona","0","1","1","2","2","0","0","0","0","2","0","0","0","30","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana","114","Matí","Col.lisió d'un vehicle contra un obstacle de la calcada","dis"
"2010","Zona urbana","2010-06-02T12:30:00.000","SE","999999","LLORET DE MAR","Selva","Girona","1","0","0","1","2","1","0","0","0","0","1","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Atropellament","NA","Zona urbana","Inundat","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","123","Matí","Atropellament","dill-dij"
"2010","Zona urbana","2010-01-25T17:32:00.000","SE","999999","SABADELL","Valles Occidental","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","1732","Tarda","Atropellament","dill-dij"
"2010","Carretera","2010-04-15T18:30:00.000","SE","999999","LLEIDA","Segria","Lleida","0","1","0","1","1","0","0","1","0","0","0","0","0","60","No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Altres","Municipal","Pla","Calma, vent molt suau","Feiners","183","Tarda","Sortida de la calcada sense especificar","dill-dij"
"2010","Carretera","2010-09-21T10:57:00.000","C-243a","92","VILAFRANCA DEL PENEDES","Alt Penedes","Barcelona","0","1","1","2","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Canvi rasant","Calma, vent molt suau","Feiners","1057","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-05-25T18:25:00.000","A-2","6088","CORNELLA DE LLOBREGAT","Baix Llobregat","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","80","No","No n'hi ha","A nivell","Carril d'alentiment","Obres","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners","1825","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-03-02T10:35:00.000","SE","999999","CERDANYOLA DEL VALLES","Valles Occidental","Barcelona","0","1","0","1","3","0","2","0","0","1","0","0","0","20","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Encalç","NA","Carretera","Mullat","Altres","Municipal","Rampa o pendent","Calma, vent molt suau","Feiners","1035","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-01-25T12:20:00.000","SE","999999","MONTCADA I REIXAC","Valles Occidental","Barcelona","0","1","0","1","2","0","0","1","0","1","0","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners","122","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-06-11T07:40:00.000","B-10","48","SANT ADRIA DE BESOS","Barcelones","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","80","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Ronda, cinturo o circumval.lacio","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Senyal velocitat","De dia, dia clar","NA","Un sol sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","Feiners","74","Matí","Col.lisió de vehicles en marxa","div"
